oblast_name,iso_year,iso_week,week_start,oblast_pcode,n_events,fatalities
Chernihiv Oblast,2025,6,2025-02-03,UA-74,75,0
Chernihiv Oblast,2025,7,2025-02-10,UA-74,75,0
Chernihiv Oblast,2025,8,2025-02-17,UA-74,94,0
Chernihiv Oblast,2025,9,2025-02-24,UA-74,67,0
Chernihiv Oblast,2025,10,2025-03-03,UA-74,77,0
Chernihiv Oblast,2025,11,2025-03-10,UA-74,72,0
Chernihiv Oblast,2025,12,2025-03-17,UA-74,78,0
Chernihiv Oblast,2025,13,2025-03-24,UA-74,62,0
Chernihiv Oblast,2025,14,2025-03-31,UA-74,73,0
Chernihiv Oblast,2025,15,2025-04-07,UA-74,53,0
Chernihiv Oblast,2025,16,2025-04-14,UA-74,73,0
Chernihiv Oblast,2025,17,2025-04-21,UA-74,108,0
Chernihiv Oblast,2025,18,2025-04-28,UA-74,103,2
Chernihiv Oblast,2025,19,2025-05-05,UA-74,82,0
Chernihiv Oblast,2025,20,2025-05-12,UA-74,86,0
Chernihiv Oblast,2025,21,2025-05-19,UA-74,109,1
Chernihiv Oblast,2025,22,2025-05-26,UA-74,82,0
Chernihiv Oblast,2025,23,2025-06-02,UA-74,87,8
Chernihiv Oblast,2025,24,2025-06-09,UA-74,89,1
Chernihiv Oblast,2025,25,2025-06-16,UA-74,124,3
Chernihiv Oblast,2025,26,2025-06-23,UA-74,73,0
Chernihiv Oblast,2025,27,2025-06-30,UA-74,86,0
Chernihiv Oblast,2025,28,2025-07-07,UA-74,26,0
Chernivtsi Oblast,2022,21,2022-05-23,UA-77,2,0
Chernivtsi Oblast,2022,37,2022-09-12,UA-77,1,0
Chernivtsi Oblast,2022,41,2022-10-10,UA-77,1,0
Chernivtsi Oblast,2022,42,2022-10-17,UA-77,1,0
Chernivtsi Oblast,2022,44,2022-10-31,UA-77,1,0
Chernivtsi Oblast,2023,21,2023-05-22,UA-77,2,0
Chernivtsi Oblast,2023,50,2023-12-11,UA-77,1,0
Chernivtsi Oblast,2024,4,2024-01-22,UA-77,1,0
Chernivtsi Oblast,2024,6,2024-02-05,UA-77,1,0
Chernivtsi Oblast,2024,7,2024-02-12,UA-77,1,0
Chernivtsi Oblast,2024,8,2024-02-19,UA-77,1,0
Chernivtsi Oblast,2024,10,2024-03-04,UA-77,1,0
Chernivtsi Oblast,2024,13,2024-03-25,UA-77,2,0
Chernivtsi Oblast,2024,15,2024-04-08,UA-77,1,0
Chernivtsi Oblast,2024,38,2024-09-16,UA-77,1,0
Chernivtsi Oblast,2024,42,2024-10-14,UA-77,1,0
Chernivtsi Oblast,2024,48,2024-11-25,UA-77,2,0
Chernivtsi Oblast,2024,49,2024-12-02,UA-77,1,0
Chernivtsi Oblast,2024,51,2024-12-16,UA-77,1,0
Chernivtsi Oblast,2025,6,2025-02-03,UA-77,1,0
Chernivtsi Oblast,2025,7,2025-02-10,UA-77,1,0
Chernivtsi Oblast,2025,21,2025-05-19,UA-77,1,0
Dnipropetrovsk Oblast,2022,8,2022-02-21,UA-12,1,0
Dnipropetrovsk Oblast,2022,9,2022-02-28,UA-12,1,0
Dnipropetrovsk Oblast,2022,10,2022-03-07,UA-12,4,1
Dnipropetrovsk Oblast,2022,11,2022-03-14,UA-12,14,10
Dnipropetrovsk Oblast,2022,12,2022-03-21,UA-12,10,4
Dnipropetrovsk Oblast,2022,13,2022-03-28,UA-12,17,4
Dnipropetrovsk Oblast,2022,14,2022-04-04,UA-12,19,7
Dnipropetrovsk Oblast,2022,15,2022-04-11,UA-12,13,1
Dnipropetrovsk Oblast,2022,16,2022-04-18,UA-12,16,11
Dnipropetrovsk Oblast,2022,17,2022-04-25,UA-12,36,2
Dnipropetrovsk Oblast,2022,18,2022-05-02,UA-12,15,1
Dnipropetrovsk Oblast,2022,19,2022-05-09,UA-12,24,5
Dnipropetrovsk Oblast,2022,20,2022-05-16,UA-12,14,0
Dnipropetrovsk Oblast,2022,21,2022-05-23,UA-12,24,73
Dnipropetrovsk Oblast,2022,22,2022-05-30,UA-12,16,0
Dnipropetrovsk Oblast,2022,23,2022-06-06,UA-12,16,1
Dnipropetrovsk Oblast,2022,24,2022-06-13,UA-12,23,28
Dnipropetrovsk Oblast,2022,25,2022-06-20,UA-12,19,0
Dnipropetrovsk Oblast,2022,26,2022-06-27,UA-12,18,2
Dnipropetrovsk Oblast,2022,27,2022-07-04,UA-12,22,13
Dnipropetrovsk Oblast,2022,28,2022-07-11,UA-12,29,5
Dnipropetrovsk Oblast,2022,29,2022-07-18,UA-12,27,3
Dnipropetrovsk Oblast,2022,30,2022-07-25,UA-12,33,11
Dnipropetrovsk Oblast,2022,31,2022-08-01,UA-12,27,11
Dnipropetrovsk Oblast,2022,32,2022-08-08,UA-12,35,20
Dnipropetrovsk Oblast,2022,33,2022-08-15,UA-12,42,17
Dnipropetrovsk Oblast,2022,34,2022-08-22,UA-12,62,44
Dnipropetrovsk Oblast,2022,35,2022-08-29,UA-12,40,72
Dnipropetrovsk Oblast,2022,36,2022-09-05,UA-12,43,41
Dnipropetrovsk Oblast,2022,37,2022-09-12,UA-12,42,16
Dnipropetrovsk Oblast,2022,38,2022-09-19,UA-12,42,4
Dnipropetrovsk Oblast,2022,39,2022-09-26,UA-12,41,6
Dnipropetrovsk Oblast,2022,40,2022-10-03,UA-12,43,1
Dnipropetrovsk Oblast,2022,41,2022-10-10,UA-12,47,0
Dnipropetrovsk Oblast,2022,42,2022-10-17,UA-12,33,0
Dnipropetrovsk Oblast,2022,43,2022-10-24,UA-12,27,2
Dnipropetrovsk Oblast,2022,44,2022-10-31,UA-12,35,1
Dnipropetrovsk Oblast,2022,45,2022-11-07,UA-12,39,1
Dnipropetrovsk Oblast,2022,46,2022-11-14,UA-12,35,0
Dnipropetrovsk Oblast,2022,47,2022-11-21,UA-12,27,11
Dnipropetrovsk Oblast,2022,48,2022-11-28,UA-12,30,2
Dnipropetrovsk Oblast,2022,49,2022-12-05,UA-12,23,1
Dnipropetrovsk Oblast,2022,50,2022-12-12,UA-12,21,3
Dnipropetrovsk Oblast,2022,51,2022-12-19,UA-12,18,0
Dnipropetrovsk Oblast,2022,52,2022-12-26,UA-12,20,0
Dnipropetrovsk Oblast,2023,1,2023-01-02,UA-12,22,1
Dnipropetrovsk Oblast,2023,2,2023-01-09,UA-12,15,47
Dnipropetrovsk Oblast,2023,3,2023-01-16,UA-12,14,3
Dnipropetrovsk Oblast,2023,4,2023-01-23,UA-12,15,0
Dnipropetrovsk Oblast,2023,5,2023-01-30,UA-12,12,0
Dnipropetrovsk Oblast,2023,6,2023-02-06,UA-12,23,6
Dnipropetrovsk Oblast,2023,7,2023-02-13,UA-12,20,1
Dnipropetrovsk Oblast,2023,8,2023-02-20,UA-12,22,0
Dnipropetrovsk Oblast,2023,9,2023-02-27,UA-12,23,2
Dnipropetrovsk Oblast,2023,10,2023-03-06,UA-12,16,2
Dnipropetrovsk Oblast,2023,11,2023-03-13,UA-12,19,2
Dnipropetrovsk Oblast,2023,12,2023-03-20,UA-12,9,0
Dnipropetrovsk Oblast,2023,13,2023-03-27,UA-12,6,0
Dnipropetrovsk Oblast,2023,14,2023-04-03,UA-12,6,0
Dnipropetrovsk Oblast,2023,15,2023-04-10,UA-12,5,0
Dnipropetrovsk Oblast,2023,16,2023-04-17,UA-12,12,0
Dnipropetrovsk Oblast,2023,17,2023-04-24,UA-12,12,4
Dnipropetrovsk Oblast,2023,18,2023-05-01,UA-12,21,6
Dnipropetrovsk Oblast,2023,19,2023-05-08,UA-12,16,0
Dnipropetrovsk Oblast,2023,20,2023-05-15,UA-12,18,0
Dnipropetrovsk Oblast,2023,21,2023-05-22,UA-12,15,4
Dnipropetrovsk Oblast,2023,22,2023-05-29,UA-12,11,2
Dnipropetrovsk Oblast,2023,23,2023-06-05,UA-12,20,0
Dnipropetrovsk Oblast,2023,24,2023-06-12,UA-12,13,21
Dnipropetrovsk Oblast,2023,25,2023-06-19,UA-12,22,1
Dnipropetrovsk Oblast,2023,26,2023-06-26,UA-12,13,2
Dnipropetrovsk Oblast,2023,27,2023-07-03,UA-12,16,2
Dnipropetrovsk Oblast,2023,28,2023-07-10,UA-12,12,0
Dnipropetrovsk Oblast,2023,29,2023-07-17,UA-12,20,0
Dnipropetrovsk Oblast,2023,30,2023-07-24,UA-12,16,0
Dnipropetrovsk Oblast,2023,31,2023-07-31,UA-12,11,6
Dnipropetrovsk Oblast,2023,32,2023-08-07,UA-12,15,1
Dnipropetrovsk Oblast,2023,33,2023-08-14,UA-12,14,1
Dnipropetrovsk Oblast,2023,34,2023-08-21,UA-12,18,1
Dnipropetrovsk Oblast,2023,35,2023-08-28,UA-12,16,0
Dnipropetrovsk Oblast,2023,36,2023-09-04,UA-12,19,1
Dnipropetrovsk Oblast,2023,37,2023-09-11,UA-12,22,0
Dnipropetrovsk Oblast,2023,38,2023-09-18,UA-12,29,0
Dnipropetrovsk Oblast,2023,39,2023-09-25,UA-12,21,0
Dnipropetrovsk Oblast,2023,40,2023-10-02,UA-12,12,0
Dnipropetrovsk Oblast,2023,41,2023-10-09,UA-12,24,4
Dnipropetrovsk Oblast,2023,42,2023-10-16,UA-12,20,3
Dnipropetrovsk Oblast,2023,43,2023-10-23,UA-12,22,0
Dnipropetrovsk Oblast,2023,44,2023-10-30,UA-12,23,3
Dnipropetrovsk Oblast,2023,45,2023-11-06,UA-12,18,1
Dnipropetrovsk Oblast,2023,46,2023-11-13,UA-12,19,1
Dnipropetrovsk Oblast,2023,47,2023-11-20,UA-12,23,1
Dnipropetrovsk Oblast,2023,48,2023-11-27,UA-12,26,1
Dnipropetrovsk Oblast,2023,49,2023-12-04,UA-12,28,1
Dnipropetrovsk Oblast,2023,50,2023-12-11,UA-12,15,0
Dnipropetrovsk Oblast,2023,51,2023-12-18,UA-12,28,2
Dnipropetrovsk Oblast,2023,52,2023-12-25,UA-12,21,8
Dnipropetrovsk Oblast,2024,1,2024-01-01,UA-12,41,3
Dnipropetrovsk Oblast,2024,2,2024-01-08,UA-12,23,2
Dnipropetrovsk Oblast,2024,3,2024-01-15,UA-12,22,0
Dnipropetrovsk Oblast,2024,4,2024-01-22,UA-12,21,1
Dnipropetrovsk Oblast,2024,5,2024-01-29,UA-12,32,0
Dnipropetrovsk Oblast,2024,6,2024-02-05,UA-12,27,1
Dnipropetrovsk Oblast,2024,7,2024-02-12,UA-12,30,6
Dnipropetrovsk Oblast,2024,8,2024-02-19,UA-12,35,5
Dnipropetrovsk Oblast,2024,9,2024-02-26,UA-12,25,4
Dnipropetrovsk Oblast,2024,10,2024-03-04,UA-12,26,4
Dnipropetrovsk Oblast,2024,11,2024-03-11,UA-12,24,13
Dnipropetrovsk Oblast,2024,12,2024-03-18,UA-12,37,0
Dnipropetrovsk Oblast,2024,13,2024-03-25,UA-12,35,7
Dnipropetrovsk Oblast,2024,14,2024-04-01,UA-12,37,0
Dnipropetrovsk Oblast,2024,15,2024-04-08,UA-12,32,8
Dnipropetrovsk Oblast,2024,16,2024-04-15,UA-12,44,19
Dnipropetrovsk Oblast,2024,17,2024-04-22,UA-12,37,5
Dnipropetrovsk Oblast,2024,18,2024-04-29,UA-12,26,0
Dnipropetrovsk Oblast,2024,19,2024-05-06,UA-12,30,5
Dnipropetrovsk Oblast,2024,20,2024-05-13,UA-12,34,13
Dnipropetrovsk Oblast,2024,21,2024-05-20,UA-12,37,0
Dnipropetrovsk Oblast,2024,22,2024-05-27,UA-12,35,12
Dnipropetrovsk Oblast,2024,23,2024-06-03,UA-12,38,14
Dnipropetrovsk Oblast,2024,24,2024-06-10,UA-12,38,27
Dnipropetrovsk Oblast,2024,25,2024-06-17,UA-12,26,1
Dnipropetrovsk Oblast,2024,26,2024-06-24,UA-12,21,3
Dnipropetrovsk Oblast,2024,27,2024-07-01,UA-12,32,11
Dnipropetrovsk Oblast,2024,28,2024-07-08,UA-12,22,14
Dnipropetrovsk Oblast,2024,29,2024-07-15,UA-12,27,5
Dnipropetrovsk Oblast,2024,30,2024-07-22,UA-12,19,0
Dnipropetrovsk Oblast,2024,31,2024-07-29,UA-12,32,2
Dnipropetrovsk Oblast,2024,32,2024-08-05,UA-12,32,1
Dnipropetrovsk Oblast,2024,33,2024-08-12,UA-12,36,1
Dnipropetrovsk Oblast,2024,34,2024-08-19,UA-12,31,0
Dnipropetrovsk Oblast,2024,35,2024-08-26,UA-12,37,8
Dnipropetrovsk Oblast,2024,36,2024-09-02,UA-12,31,3
Dnipropetrovsk Oblast,2024,37,2024-09-09,UA-12,34,2
Dnipropetrovsk Oblast,2024,38,2024-09-16,UA-12,31,8
Dnipropetrovsk Oblast,2024,39,2024-09-23,UA-12,36,4
Dnipropetrovsk Oblast,2024,40,2024-09-30,UA-12,45,2
Dnipropetrovsk Oblast,2024,41,2024-10-07,UA-12,38,0
Dnipropetrovsk Oblast,2024,42,2024-10-14,UA-12,31,2
Dnipropetrovsk Oblast,2024,43,2024-10-21,UA-12,37,8
Dnipropetrovsk Oblast,2024,44,2024-10-28,UA-12,41,7
Dnipropetrovsk Oblast,2024,45,2024-11-04,UA-12,29,0
Dnipropetrovsk Oblast,2024,46,2024-11-11,UA-12,32,8
Dnipropetrovsk Oblast,2024,47,2024-11-18,UA-12,23,0
Dnipropetrovsk Oblast,2024,48,2024-11-25,UA-12,28,7
Dnipropetrovsk Oblast,2024,49,2024-12-02,UA-12,39,3
Dnipropetrovsk Oblast,2024,50,2024-12-09,UA-12,27,1
Dnipropetrovsk Oblast,2024,51,2024-12-16,UA-12,33,0
Dnipropetrovsk Oblast,2024,52,2024-12-23,UA-12,32,2
Dnipropetrovsk Oblast,2025,1,2024-12-30,UA-12,37,4
Dnipropetrovsk Oblast,2025,2,2025-01-06,UA-12,38,0
Dnipropetrovsk Oblast,2025,3,2025-01-13,UA-12,23,7
Dnipropetrovsk Oblast,2025,4,2025-01-20,UA-12,24,0
Dnipropetrovsk Oblast,2025,5,2025-01-27,UA-12,36,3
Dnipropetrovsk Oblast,2025,6,2025-02-03,UA-12,35,1
Dnipropetrovsk Oblast,2025,7,2025-02-10,UA-12,36,1
Dnipropetrovsk Oblast,2025,8,2025-02-17,UA-12,37,3
Dnipropetrovsk Oblast,2025,9,2025-02-24,UA-12,40,44
Dnipropetrovsk Oblast,2025,10,2025-03-03,UA-12,35,10
Dnipropetrovsk Oblast,2025,11,2025-03-10,UA-12,43,4
Dnipropetrovsk Oblast,2025,12,2025-03-17,UA-12,35,1
Dnipropetrovsk Oblast,2025,13,2025-03-24,UA-12,36,7
Dnipropetrovsk Oblast,2025,14,2025-03-31,UA-12,40,31
Dnipropetrovsk Oblast,2025,15,2025-04-07,UA-12,38,6
Dnipropetrovsk Oblast,2025,16,2025-04-14,UA-12,40,5
Dnipropetrovsk Oblast,2025,17,2025-04-21,UA-12,53,20
Dnipropetrovsk Oblast,2025,18,2025-04-28,UA-12,48,3
Dnipropetrovsk Oblast,2025,19,2025-05-05,UA-12,37,2
Dnipropetrovsk Oblast,2025,20,2025-05-12,UA-12,40,5
Dnipropetrovsk Oblast,2025,21,2025-05-19,UA-12,46,2
Dnipropetrovsk Oblast,2025,22,2025-05-26,UA-12,45,15
Dnipropetrovsk Oblast,2025,23,2025-06-02,UA-12,48,4
Dnipropetrovsk Oblast,2025,24,2025-06-09,UA-12,49,16
Dnipropetrovsk Oblast,2025,25,2025-06-16,UA-12,43,22
Dnipropetrovsk Oblast,2025,26,2025-06-23,UA-12,53,61
Dnipropetrovsk Oblast,2025,27,2025-06-30,UA-12,55,25
Dnipropetrovsk Oblast,2025,28,2025-07-07,UA-12,22,3
Donetsk Oblast,2022,8,2022-02-21,UA-14,53,32
Donetsk Oblast,2022,9,2022-02-28,UA-14,139,55
Donetsk Oblast,2022,10,2022-03-07,UA-14,179,96
Donetsk Oblast,2022,11,2022-03-14,UA-14,126,744
Donetsk Oblast,2022,12,2022-03-21,UA-14,150,110
Donetsk Oblast,2022,13,2022-03-28,UA-14,180,60
Donetsk Oblast,2022,14,2022-04-04,UA-14,204,117
Donetsk Oblast,2022,15,2022-04-11,UA-14,188,107
Donetsk Oblast,2022,16,2022-04-18,UA-14,228,283
Donetsk Oblast,2022,17,2022-04-25,UA-14,229,89
Donetsk Oblast,2022,18,2022-05-02,UA-14,252,91
Donetsk Oblast,2022,19,2022-05-09,UA-14,280,307
Donetsk Oblast,2022,20,2022-05-16,UA-14,364,109
Donetsk Oblast,2022,21,2022-05-23,UA-14,321,170
Donetsk Oblast,2022,22,2022-05-30,UA-14,345,266
Donetsk Oblast,2022,23,2022-06-06,UA-14,348,235
Donetsk Oblast,2022,24,2022-06-13,UA-14,336,199
Donetsk Oblast,2022,25,2022-06-20,UA-14,431,152
Donetsk Oblast,2022,26,2022-06-27,UA-14,396,441
Donetsk Oblast,2022,27,2022-07-04,UA-14,404,291
Donetsk Oblast,2022,28,2022-07-11,UA-14,488,303
Donetsk Oblast,2022,29,2022-07-18,UA-14,472,223
Donetsk Oblast,2022,30,2022-07-25,UA-14,533,248
Donetsk Oblast,2022,31,2022-08-01,UA-14,526,414
Donetsk Oblast,2022,32,2022-08-08,UA-14,474,195
Donetsk Oblast,2022,33,2022-08-15,UA-14,536,146
Donetsk Oblast,2022,34,2022-08-22,UA-14,475,173
Donetsk Oblast,2022,35,2022-08-29,UA-14,434,263
Donetsk Oblast,2022,36,2022-09-05,UA-14,469,74
Donetsk Oblast,2022,37,2022-09-12,UA-14,463,98
Donetsk Oblast,2022,38,2022-09-19,UA-14,515,148
Donetsk Oblast,2022,39,2022-09-26,UA-14,460,272
Donetsk Oblast,2022,40,2022-10-03,UA-14,426,131
Donetsk Oblast,2022,41,2022-10-10,UA-14,390,136
Donetsk Oblast,2022,42,2022-10-17,UA-14,356,106
Donetsk Oblast,2022,43,2022-10-24,UA-14,345,344
Donetsk Oblast,2022,44,2022-10-31,UA-14,384,30
Donetsk Oblast,2022,45,2022-11-07,UA-14,395,604
Donetsk Oblast,2022,46,2022-11-14,UA-14,355,100
Donetsk Oblast,2022,47,2022-11-21,UA-14,364,107
Donetsk Oblast,2022,48,2022-11-28,UA-14,403,61
Donetsk Oblast,2022,49,2022-12-05,UA-14,405,139
Donetsk Oblast,2022,50,2022-12-12,UA-14,399,187
Donetsk Oblast,2022,51,2022-12-19,UA-14,391,109
Donetsk Oblast,2022,52,2022-12-26,UA-14,380,379
Donetsk Oblast,2023,1,2023-01-02,UA-14,382,216
Donetsk Oblast,2023,2,2023-01-09,UA-14,388,326
Donetsk Oblast,2023,3,2023-01-16,UA-14,403,247
Donetsk Oblast,2023,4,2023-01-23,UA-14,418,818
Donetsk Oblast,2023,5,2023-01-30,UA-14,438,351
Donetsk Oblast,2023,6,2023-02-06,UA-14,471,306
Donetsk Oblast,2023,7,2023-02-13,UA-14,451,493
Donetsk Oblast,2023,8,2023-02-20,UA-14,516,165
Donetsk Oblast,2023,9,2023-02-27,UA-14,517,82
Donetsk Oblast,2023,10,2023-03-06,UA-14,471,473
Donetsk Oblast,2023,11,2023-03-13,UA-14,511,352
Donetsk Oblast,2023,12,2023-03-20,UA-14,489,218
Donetsk Oblast,2023,13,2023-03-27,UA-14,438,303
Donetsk Oblast,2023,14,2023-04-03,UA-14,474,282
Donetsk Oblast,2023,15,2023-04-10,UA-14,447,938
Donetsk Oblast,2023,16,2023-04-17,UA-14,467,147
Donetsk Oblast,2023,17,2023-04-24,UA-14,492,654
Donetsk Oblast,2023,18,2023-05-01,UA-14,520,358
Donetsk Oblast,2023,19,2023-05-08,UA-14,503,681
Donetsk Oblast,2023,20,2023-05-15,UA-14,500,602
Donetsk Oblast,2023,21,2023-05-22,UA-14,442,626
Donetsk Oblast,2023,22,2023-05-29,UA-14,494,340
Donetsk Oblast,2023,23,2023-06-05,UA-14,659,148
Donetsk Oblast,2023,24,2023-06-12,UA-14,615,222
Donetsk Oblast,2023,25,2023-06-19,UA-14,459,354
Donetsk Oblast,2023,26,2023-06-26,UA-14,502,259
Donetsk Oblast,2023,27,2023-07-03,UA-14,520,155
Donetsk Oblast,2023,28,2023-07-10,UA-14,504,240
Donetsk Oblast,2023,29,2023-07-17,UA-14,551,225
Donetsk Oblast,2023,30,2023-07-24,UA-14,472,379
Donetsk Oblast,2023,31,2023-07-31,UA-14,486,380
Donetsk Oblast,2023,32,2023-08-07,UA-14,468,243
Donetsk Oblast,2023,33,2023-08-14,UA-14,561,173
Donetsk Oblast,2023,34,2023-08-21,UA-14,500,150
Donetsk Oblast,2023,35,2023-08-28,UA-14,547,142
Donetsk Oblast,2023,36,2023-09-04,UA-14,508,180
Donetsk Oblast,2023,37,2023-09-11,UA-14,415,202
Donetsk Oblast,2023,38,2023-09-18,UA-14,434,148
Donetsk Oblast,2023,39,2023-09-25,UA-14,436,142
Donetsk Oblast,2023,40,2023-10-02,UA-14,441,138
Donetsk Oblast,2023,41,2023-10-09,UA-14,466,651
Donetsk Oblast,2023,42,2023-10-16,UA-14,444,612
Donetsk Oblast,2023,43,2023-10-23,UA-14,414,187
Donetsk Oblast,2023,44,2023-10-30,UA-14,434,412
Donetsk Oblast,2023,45,2023-11-06,UA-14,382,157
Donetsk Oblast,2023,46,2023-11-13,UA-14,442,186
Donetsk Oblast,2023,47,2023-11-20,UA-14,387,146
Donetsk Oblast,2023,48,2023-11-27,UA-14,387,206
Donetsk Oblast,2023,49,2023-12-04,UA-14,403,160
Donetsk Oblast,2023,50,2023-12-11,UA-14,342,152
Donetsk Oblast,2023,51,2023-12-18,UA-14,368,173
Donetsk Oblast,2023,52,2023-12-25,UA-14,410,167
Donetsk Oblast,2024,1,2024-01-01,UA-14,344,174
Donetsk Oblast,2024,2,2024-01-08,UA-14,348,177
Donetsk Oblast,2024,3,2024-01-15,UA-14,382,207
Donetsk Oblast,2024,4,2024-01-22,UA-14,330,153
Donetsk Oblast,2024,5,2024-01-29,UA-14,366,195
Donetsk Oblast,2024,6,2024-02-05,UA-14,338,170
Donetsk Oblast,2024,7,2024-02-12,UA-14,377,231
Donetsk Oblast,2024,8,2024-02-19,UA-14,420,231
Donetsk Oblast,2024,9,2024-02-26,UA-14,391,196
Donetsk Oblast,2024,10,2024-03-04,UA-14,368,191
Donetsk Oblast,2024,11,2024-03-11,UA-14,353,178
Donetsk Oblast,2024,12,2024-03-18,UA-14,354,208
Donetsk Oblast,2024,13,2024-03-25,UA-14,319,205
Donetsk Oblast,2024,14,2024-04-01,UA-14,338,231
Donetsk Oblast,2024,15,2024-04-08,UA-14,347,203
Donetsk Oblast,2024,16,2024-04-15,UA-14,332,204
Donetsk Oblast,2024,17,2024-04-22,UA-14,362,220
Donetsk Oblast,2024,18,2024-04-29,UA-14,389,219
Donetsk Oblast,2024,19,2024-05-06,UA-14,364,195
Donetsk Oblast,2024,20,2024-05-13,UA-14,289,1257
Donetsk Oblast,2024,21,2024-05-20,UA-14,348,1344
Donetsk Oblast,2024,22,2024-05-27,UA-14,316,1169
Donetsk Oblast,2024,23,2024-06-03,UA-14,321,1203
Donetsk Oblast,2024,24,2024-06-10,UA-14,312,1220
Donetsk Oblast,2024,25,2024-06-17,UA-14,340,693
Donetsk Oblast,2024,26,2024-06-24,UA-14,334,1129
Donetsk Oblast,2024,27,2024-07-01,UA-14,409,1058
Donetsk Oblast,2024,28,2024-07-08,UA-14,356,415
Donetsk Oblast,2024,29,2024-07-15,UA-14,407,744
Donetsk Oblast,2024,30,2024-07-22,UA-14,411,660
Donetsk Oblast,2024,31,2024-07-29,UA-14,396,732
Donetsk Oblast,2024,32,2024-08-05,UA-14,345,489
Donetsk Oblast,2024,33,2024-08-12,UA-14,368,1136
Donetsk Oblast,2024,34,2024-08-19,UA-14,376,740
Donetsk Oblast,2024,35,2024-08-26,UA-14,359,864
Donetsk Oblast,2024,36,2024-09-02,UA-14,398,606
Donetsk Oblast,2024,37,2024-09-09,UA-14,380,945
Donetsk Oblast,2024,38,2024-09-16,UA-14,415,1054
Donetsk Oblast,2024,39,2024-09-23,UA-14,381,823
Donetsk Oblast,2024,40,2024-09-30,UA-14,383,893
Donetsk Oblast,2024,41,2024-10-07,UA-14,423,740
Donetsk Oblast,2024,42,2024-10-14,UA-14,374,1005
Donetsk Oblast,2024,43,2024-10-21,UA-14,399,935
Donetsk Oblast,2024,44,2024-10-28,UA-14,416,835
Donetsk Oblast,2024,45,2024-11-04,UA-14,425,683
Donetsk Oblast,2024,46,2024-11-11,UA-14,442,1046
Donetsk Oblast,2024,47,2024-11-18,UA-14,406,727
Donetsk Oblast,2024,48,2024-11-25,UA-14,377,1113
Donetsk Oblast,2024,49,2024-12-02,UA-14,376,1158
Donetsk Oblast,2024,50,2024-12-09,UA-14,390,914
Donetsk Oblast,2024,51,2024-12-16,UA-14,428,1011
Donetsk Oblast,2024,52,2024-12-23,UA-14,401,1199
Donetsk Oblast,2025,1,2024-12-30,UA-14,403,878
Donetsk Oblast,2025,2,2025-01-06,UA-14,402,1170
Donetsk Oblast,2025,3,2025-01-13,UA-14,434,951
Donetsk Oblast,2025,4,2025-01-20,UA-14,440,828
Donetsk Oblast,2025,5,2025-01-27,UA-14,414,695
Donetsk Oblast,2025,6,2025-02-03,UA-14,403,734
Donetsk Oblast,2025,7,2025-02-10,UA-14,414,740
Donetsk Oblast,2025,8,2025-02-17,UA-14,400,1041
Donetsk Oblast,2025,9,2025-02-24,UA-14,408,575
Donetsk Oblast,2025,10,2025-03-03,UA-14,462,782
Donetsk Oblast,2025,11,2025-03-10,UA-14,489,938
Donetsk Oblast,2025,12,2025-03-17,UA-14,434,626
Donetsk Oblast,2025,13,2025-03-24,UA-14,464,968
Donetsk Oblast,2025,14,2025-03-31,UA-14,491,922
Donetsk Oblast,2025,15,2025-04-07,UA-14,484,751
Donetsk Oblast,2025,16,2025-04-14,UA-14,464,1400
Donetsk Oblast,2025,17,2025-04-21,UA-14,529,768
Donetsk Oblast,2025,18,2025-04-28,UA-14,550,814
Donetsk Oblast,2025,19,2025-05-05,UA-14,506,974
Donetsk Oblast,2025,20,2025-05-12,UA-14,530,636
Donetsk Oblast,2025,21,2025-05-19,UA-14,533,815
Donetsk Oblast,2025,22,2025-05-26,UA-14,493,466
Donetsk Oblast,2025,23,2025-06-02,UA-14,533,658
Donetsk Oblast,2025,24,2025-06-09,UA-14,524,741
Donetsk Oblast,2025,25,2025-06-16,UA-14,488,947
Donetsk Oblast,2025,26,2025-06-23,UA-14,511,603
Donetsk Oblast,2025,27,2025-06-30,UA-14,518,605
Donetsk Oblast,2025,28,2025-07-07,UA-14,164,268
Ivano-Frankivsk Oblast,2022,8,2022-02-21,UA-26,2,0
Ivano-Frankivsk Oblast,2022,10,2022-03-07,UA-26,2,0
Ivano-Frankivsk Oblast,2022,11,2022-03-14,UA-26,1,0
Ivano-Frankivsk Oblast,2022,12,2022-03-21,UA-26,1,0
Ivano-Frankivsk Oblast,2022,18,2022-05-02,UA-26,1,0
Ivano-Frankivsk Oblast,2022,20,2022-05-16,UA-26,1,0
Ivano-Frankivsk Oblast,2022,24,2022-06-13,UA-26,1,0
Ivano-Frankivsk Oblast,2022,31,2022-08-01,UA-26,1,0
Ivano-Frankivsk Oblast,2022,38,2022-09-19,UA-26,1,0
Ivano-Frankivsk Oblast,2022,41,2022-10-10,UA-26,2,0
Ivano-Frankivsk Oblast,2022,42,2022-10-17,UA-26,1,0
Ivano-Frankivsk Oblast,2022,52,2022-12-26,UA-26,2,0
Ivano-Frankivsk Oblast,2023,2,2023-01-09,UA-26,1,0
Ivano-Frankivsk Oblast,2023,10,2023-03-06,UA-26,1,0
Ivano-Frankivsk Oblast,2023,21,2023-05-22,UA-26,1,0
Ivano-Frankivsk Oblast,2023,32,2023-08-07,UA-26,2,1
